"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000113722",1.34009525821662,0.752711144928078,1.64176105740682,0.458477889661359,0.646609143895442,0.741428399824537,"CDX1","1044","caudal type homeobox 1"
"ENSG00000185924",1.34009525821662,0.752711144928078,1.64176105740682,0.458477889661359,0.646609143895442,0.741428399824537,"RTN4RL1","146760","reticulon 4 receptor like 1"
"ENSG00000048462",0.844231712175612,-0.9420506067223,2.05498704823856,-0.458421675956441,0.646649521735961,0.741428399824537,"TNFRSF17","608","TNF receptor superfamily member 17"
"ENSG00000089199",12.2720122716544,0.236456371399552,0.515999270147712,0.458249429949509,0.646773251100289,0.741512576796271,"CHGB","1114","chromogranin B"
"ENSG00000145029",153.56842070145,0.0680417783574845,0.148999519022056,0.456657704696433,0.647917095847827,0.742766191552993,"NICN1","84276","nicolin 1"
"ENSG00000179921",2.29398601088254,0.55659662489144,1.21988654669991,0.456269172241608,0.648196429209193,0.743020933544371,"GPBAR1","151306","G protein-coupled bile acid receptor 1"
"ENSG00000162927",69.9669876408776,-0.102010373302106,0.223604776613201,-0.456208381802896,0.648240138656095,0.743020933544371,"PUS10","150962","pseudouridylate synthase 10"
"ENSG00000168152",27.4269970554284,0.15474248660187,0.339368639019485,0.455971674486355,0.648410347132118,0.743144873070121,"THAP9","79725","THAP domain containing 9"
"ENSG00000100938",684.225194569885,-0.0360333197096587,0.0790346914275575,-0.45591776293182,0.648449115733597,0.743144873070121,"GMPR2","51292","guanosine monophosphate reductase 2"
"ENSG00000169884",2.88591374432893,-0.487318864132279,1.06944690975096,-0.455673731616803,0.648624614202921,0.743288201860093,"WNT10B","7480","Wnt family member 10B"
"ENSG00000058063",1012.28052762148,-0.0292511087283676,0.0642996749428462,-0.454918454165871,0.649167905985721,0.743852946541561,"ATP11B","23200","ATPase phospholipid transporting 11B (putative)"
"ENSG00000143355",3.18277057006213,-0.445637490668382,0.980040661105836,-0.45471326686134,0.649315535101649,0.743964266215355,"LHX9","56956","LIM homeobox 9"
"ENSG00000068137",272.271696476569,-0.0504215132902434,0.111003985686081,-0.45423155734998,0.649662171820513,0.744303567186779,"PLEKHH3","79990","pleckstrin homology, MyTH4 and FERM domain containing H3"
"ENSG00000122008",394.585116365184,-0.0444724465956007,0.0979736038566568,-0.453922738829404,0.649884436608167,0.744500336318007,"POLK","51426","DNA polymerase kappa"
"ENSG00000188199",2.02993902060677,-0.588166946953046,1.29674721263188,-0.453571013088436,0.650137620800422,0.744721564167289,"NUTM2B","729262","NUT family member 2B"
"ENSG00000102096",102.388902352641,-0.0856174880320648,0.188786837746977,-0.453514074677253,0.650178610811542,0.744721564167289,"PIM2","11040","Pim-2 proto-oncogene, serine/threonine kinase"
"ENSG00000165795",4.5779671541693,-0.366938417579946,0.809581464951074,-0.453244588056524,0.650372628819683,0.744885903290681,"NDRG2","57447","NDRG family member 2"
"ENSG00000259511",2.60643578780833,-0.516466809268901,1.13978147179411,-0.453127921491773,0.650456630747468,0.744903427624685,"UBE2Q2L","100505679","ubiquitin conjugating enzyme E2 Q2 like"
"ENSG00000173933",63.6253385492237,-0.103294991955572,0.227982520802253,-0.453082945096337,0.65048901570971,0.744903427624685,"RBM4","5936","RNA binding motif protein 4"
"ENSG00000198729",1.26422042721294,0.778973147671042,1.72093361964717,0.452645667896678,0.650803908716181,0.745206122807791,"PPP1R14C","81706","protein phosphatase 1 regulatory inhibitor subunit 14C"
"ENSG00000197128",111.086075299465,0.0763843603385934,0.168900671392382,0.452244267052918,0.651093021236535,0.74545786356521,"ZNF772","400720","zinc finger protein 772"
"ENSG00000155621",125.260358631553,0.0777021592428127,0.171831406831221,0.452199982970137,0.651124920455621,0.74545786356521,"C9orf85","138241","chromosome 9 open reading frame 85"
"ENSG00000163412",60.752118376304,-0.109327883687215,0.241912864596542,-0.451930838277453,0.651318807589033,0.745621919080873,"EIF4E3","317649","eukaryotic translation initiation factor 4E family member 3"
"ENSG00000203965",32.0593740408492,0.15474078445139,0.342622766933281,0.451636024764,0.651531213158077,0.745807147147475,"EFCAB7","84455","EF-hand calcium binding domain 7"
"ENSG00000074211",2.21773285967201,-0.531632068731259,1.1783365690316,-0.451171662412356,0.651865831666778,0.746069746665339,"PPP2R2C","5522","protein phosphatase 2 regulatory subunit Bgamma"
"ENSG00000221947",1.47716313308526,0.679722122523333,1.50664764135975,0.451148698517116,0.651882381219962,0.746069746665339,"XKR9","389668","XK related 9"
"ENSG00000168298",0.911514783367299,-0.870926515605069,1.93064318270026,-0.451106928203564,0.651912484567528,0.746069746665339,"HIST1H1E","3008","histone cluster 1 H1 family member e"
"ENSG00000144362",5.75511335388626,0.32936610429726,0.730736869320183,0.450731471375838,0.65218309711186,0.746321491205419,"PHOSPHO2","493911","phosphatase, orphan 2"
"ENSG00000167967",294.097975601972,-0.0509571184993375,0.113335537590482,-0.449612889149229,0.652989592680623,0.747186383301788,"E4F1","1877","E4F transcription factor 1"
"ENSG00000174886",268.366947250218,-0.0515515016416149,0.114685245095537,-0.449504219995089,0.653067964560131,0.747218046866486,"NDUFA11","126328","NADH:ubiquinone oxidoreductase subunit A11"
"ENSG00000112303",0.874739359520397,0.90515260057713,2.01446060588873,0.449327526153235,0.653195403820356,0.747305842377302,"VNN2","8875","vanin 2"
"ENSG00000090020",1638.80415745854,0.0264682980636797,0.0589366940091467,0.449097094919711,0.653361616019053,0.747437980042599,"SLC9A1","6548","solute carrier family 9 member A1"
"ENSG00000237651",11.3955687216537,-0.239184802215136,0.532757412239446,-0.44895631054615,0.653463173566846,0.747496138778964,"C2orf74","339804","chromosome 2 open reading frame 74"
"ENSG00000158201",72.7614551376994,0.0959471843770497,0.213786376215856,0.4487993392066,0.653576415466294,0.747567653173631,"ABHD3","171586","abhydrolase domain containing 3"
"ENSG00000080854",0.960164556374192,0.80773491383533,1.8020642918926,0.448227578488342,0.653988961193814,0.747923435250595,"IGSF9B","22997","immunoglobulin superfamily member 9B"
"ENSG00000121318",0.960164556374192,0.80773491383533,1.8020642918926,0.448227578488342,0.653988961193814,0.747923435250595,"TAS2R10","50839","taste 2 receptor member 10"
"ENSG00000153253",15.2293399704119,0.201446971359359,0.44955131413382,0.448106734483692,0.654076167988,0.747965127545557,"SCN3A","6328","sodium voltage-gated channel alpha subunit 3"
"ENSG00000103248",168.113588000249,-0.0624714171562577,0.139668056967467,-0.447284930517857,0.654669346109765,0.74858536914933,"MTHFSD","64779","methenyltetrahydrofolate synthetase domain containing"
"ENSG00000109171",1183.86248557668,0.0273085085529591,0.0611132644581096,0.446850758098151,0.65498281983578,0.748885709754827,"SLAIN2","57606","SLAIN motif family member 2"
"ENSG00000023839",8.3249497763754,-0.269720517114027,0.604914198954522,-0.445882271535678,0.65568228898666,0.749627303939601,"ABCC2","1244","ATP binding cassette subfamily C member 2"
"ENSG00000178605",594.948518155414,-0.0361833478246405,0.0811825393818245,-0.44570357246969,0.655811383678077,0.749716736941321,"GTPBP6","8225","GTP binding protein 6 (putative)"
"ENSG00000110696",2235.06284091658,0.0217850677127448,0.0490406953354832,0.444224282786267,0.65688043768818,0.750880624420104,"C11orf58","10944","chromosome 11 open reading frame 58"
"ENSG00000064692",167.073804300182,0.0631889386964112,0.142313462336694,0.444012377036508,0.657033635457953,0.750997496461867,"SNCAIP","9627","synuclein alpha interacting protein"
"ENSG00000124785",1.25582460958268,-0.733748981242313,1.65382165791153,-0.443668746102227,0.657282094904025,0.75122322719624,"NRN1","51299","neuritin 1"
"ENSG00000168237",47.4528576818271,-0.115023521342148,0.259372767869837,-0.443467995066742,0.657427263777181,0.751330878842129,"GLYCTK","132158","glycerate kinase"
"ENSG00000175707",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"KDF1","126695","keratinocyte differentiation factor 1"
"ENSG00000169291",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"SHE","126669","Src homology 2 domain containing E"
"ENSG00000169618",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"PROKR1","10887","prokineticin receptor 1"
"ENSG00000136514",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"RTP4","64108","receptor transporter protein 4"
"ENSG00000183090",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"FREM3","166752","FRAS1 related extracellular matrix 3"
"ENSG00000164398",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"ACSL6","23305","acyl-CoA synthetase long chain family member 6"
"ENSG00000131203",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"IDO1","3620","indoleamine 2,3-dioxygenase 1"
"ENSG00000188133",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"TMEM215","401498","transmembrane protein 215"
"ENSG00000172365",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"OR5B2","390190","olfactory receptor family 5 subfamily B member 2"
"ENSG00000175544",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"CABP4","57010","calcium binding protein 4"
"ENSG00000170324",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"FRMPD2","143162","FERM and PDZ domain containing 2"
"ENSG00000138315",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"OIT3","170392","oncoprotein induced transcript 3"
"ENSG00000135100",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"HNF1A","6927","HNF1 homeobox A"
"ENSG00000140519",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"RHCG","51458","Rh family C glycoprotein"
"ENSG00000073861",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"TBX21","30009","T-box 21"
"ENSG00000167434",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"CA4","762","carbonic anhydrase 4"
"ENSG00000080511",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"RDH8","50700","retinol dehydrogenase 8"
"ENSG00000142549",0.271637327151661,1.5196018585144,3.43002040156516,0.443029976679145,0.65774405238512,NA,"IGLON5","402665","IgLON family member 5"
"ENSG00000169933",36.9096951143791,-0.129089783773617,0.29152377582808,-0.442810482290629,0.657902820723466,0.75181606356691,"FRMPD4","9758","FERM and PDZ domain containing 4"
"ENSG00000131323",1012.64943755148,0.0290179033502121,0.0655521325364234,0.442669097516982,0.658005097685826,0.751874641781184,"TRAF3","7187","TNF receptor associated factor 3"
"ENSG00000176884",3.34759326153394,0.430485323211449,0.973109218859066,0.44238130198394,0.658213307156118,0.75205424613279,"GRIN1","2902","glutamate ionotropic receptor NMDA type subunit 1"
"ENSG00000130349",159.751860173615,-0.0649660213355962,0.147024556828355,-0.441871907231398,0.658581900479877,0.752417058083134,"C6orf203","51250","chromosome 6 open reading frame 203"
"ENSG00000145817",2145.54323240588,0.0232637396585514,0.0526936066373712,0.441490745141981,0.658857760113282,0.752673875556124,"YIPF5","81555","Yip1 domain family member 5"
"ENSG00000188234",25.4211818190916,-0.160872065241935,0.364464180714383,-0.441393348796611,0.658928256523858,0.752696066086546,"AGAP4","119016","ArfGAP with GTPase domain, ankyrin repeat and PH domain 4"
"ENSG00000173013",26.2374230089378,-0.152797386843848,0.346282809498519,-0.441250280558617,0.659031816184693,0.7527560185174,"CCDC96","257236","coiled-coil domain containing 96"
"ENSG00000176387",1.29847732768812,0.694616255304181,1.57702472495852,0.440459965091828,0.659604002232861,0.753351192258827,"HSD11B2","3291","hydroxysteroid 11-beta dehydrogenase 2"
"ENSG00000243646",251.681751937128,-0.0507927410016125,0.115430943898309,-0.440027078409403,0.659917495364813,0.753650836628176,"IL10RB","3588","interleukin 10 receptor subunit beta"
"ENSG00000137691",15.0305093086318,-0.201364042823434,0.457871182646374,-0.439783175826012,0.660094154004675,0.753794176485425,"CFAP300","85016","cilia and flagella associated protein 300"
"ENSG00000109103",282.514156967774,-0.0499513733606151,0.113813153270057,-0.438889284106643,0.660741761701944,0.754475252495797,"UNC119","9094","unc-119 lipid binding chaperone"
"ENSG00000188959",2.34164652675353,-0.52078551579127,1.18983493040181,-0.437695601704515,0.661606958272522,0.755404659979891,"C9orf152","401546","chromosome 9 open reading frame 152"
"ENSG00000197409",22.6275042877118,-0.167964574818193,0.383941031933079,-0.437474926742056,0.661766955914065,0.755528809068208,"HIST1H3D","8351","histone cluster 1 H3 family member d"
"ENSG00000152240",222.302422550216,0.0543742607862302,0.124576822891254,0.436471725031026,0.66249450949355,0.756300858320367,"HAUS1","115106","HAUS augmin like complex subunit 1"
"ENSG00000241399",35.2728997976977,-0.132624493446825,0.304053745772815,-0.436187665143648,0.662700576611333,0.75644107155738,"CD302","9936","CD302 molecule"
"ENSG00000156042",6.14895461163827,0.306519205760794,0.702766330566537,0.436160914985345,0.66271998344069,0.75644107155738,"CFAP70","118491","cilia and flagella associated protein 70"
"ENSG00000165449",7.12723950224079,0.289334140587361,0.663631943682205,0.435985855325124,0.662846992126849,0.756527450628476,"SLC16A9","220963","solute carrier family 16 member 9"
"ENSG00000088538",8.37354108340804,-0.275333698155641,0.631679921849984,-0.435875335960146,0.662927180750824,0.756560383297634,"DOCK3","1795","dedicator of cytokinesis 3"
"ENSG00000133789",939.172975237616,-0.029153541299323,0.0668965826954101,-0.435800157865512,0.662981729308423,0.75656405161034,"SWAP70","23075","switching B cell complex subunit SWAP70"
"ENSG00000177710",1.9876428312744,-0.585461782233479,1.34426403266379,-0.435525884802056,0.663180754558767,0.756698856391901,"SLC35G5","83650","solute carrier family 35 member G5"
"ENSG00000151131",72.3113116263607,-0.0922916849844434,0.211963761215271,-0.435412565125751,0.663262991511071,0.756698856391901,"C12orf45","121053","chromosome 12 open reading frame 45"
"ENSG00000274209",0.53033487023206,-1.06235875840389,2.44021619270461,-0.435354359822696,0.663305233120299,0.756698856391901,"ANTXRL","195977","anthrax toxin receptor like"
"ENSG00000177627",0.53033487023206,-1.06235875840389,2.44021619270461,-0.435354359822696,0.663305233120299,0.756698856391901,"C12orf54","121273","chromosome 12 open reading frame 54"
"ENSG00000175449",4.84124948587565,-0.393384598785129,0.903780786971372,-0.435265502936156,0.663369721712173,0.756713851284366,"RFESD","317671","Rieske Fe-S domain containing"
"ENSG00000109107",125.602422121787,0.0709071062115136,0.162948765987351,0.435149697402543,0.663453772242477,0.756751156668186,"ALDOC","230","aldolase, fructose-bisphosphate C"
"ENSG00000105732",191.634896514547,-0.0606669735593914,0.139602163902661,-0.434570438332832,0.663874256405972,0.757172170787124,"ZNF574","64763","zinc finger protein 574"
"ENSG00000277957",0.806845351399645,-0.867628859948675,1.99744017982554,-0.434370385011708,0.664019499712657,0.757279222066482,NA,NA,NA
"ENSG00000172425",3.35159361292069,-0.439914200762984,1.01345742006189,-0.434072702073779,0.664235647726727,0.75746711360233,"TTC36","143941","tetratricopeptide repeat domain 36"
"ENSG00000254996",13.9936503669196,-0.21199740693056,0.488979480341299,-0.433550722379167,0.664614725361511,0.757840759951872,"ANKHD1-EIF4EBP3","404734","ANKHD1-EIF4EBP3 readthrough"
"ENSG00000256618",0.963294016674974,0.813690023255622,1.87712924554734,0.433475758361201,0.664669173573998,0.757844211676744,"MTRNR2L1","100462977","MT-RNR2 like 1"
